user_id,user_name,date,text,Sentiment
518401880,xkatalog,2020-12-16 12:48:16+00:00,parah money heist renti nontonnya ,Negative
1.24E+18,kyungsoonad,2020-12-16 12:41:51+00:00,hoo kira drama bagus film tu akting keren main film si gregett ditawarin main money heist smoga accord ,Negative
1.25E+18,wtfsyh,2020-12-16 12:39:42+00:00,money heist season first episode auro deh mati susah orang ,Negative
1.27E+18,kittencaines,2020-12-16 11:45:22+00:00,ayuk nonton money heist ,Negative
3313252808,,2020-12-16 10:02:07+00:00,sial money heist sakit hati tunggu ,Negative
8.72E+17,emeraldgrreen,2020-12-16 09:51:49+00:00,iya ampun money heist drama sabun cinta bumbu ampo hh gon na stay for the professor and lin ,Negative
80737653,ueejuyeon,2020-12-16 09:43:01+00:00,tunggu money heist season alias banget gilaaaaa ,Negative
1.33E+18,miicymami,2020-12-16 09:17:23+00:00,nonton money heist deh minggu beres beres ,Negative
1.22E+18,xfucksin,2020-12-16 08:05:26+00:00,serial seru netflix money heist apaa ajaa ,Negative
71741204,phoebebufly,2020-12-16 07:35:44+00:00,nonton money heist eps tetep mewek lihat helshinki nangisin nairobi ,Negative
1.15E+18,woodzmelon,2020-12-16 05:01:43+00:00,sebel banget money heist gantung banget ,Negative
1.16E+18,neozwoone,2020-12-16 02:33:04+00:00,nonton money heist asli seram otak gakuat mikirnya alias alas riweuh banget otak ,Negative
105983031,fadilara,2020-12-16 00:45:16+00:00,ngikutin money heist kayak butuh ngikutin serial biar uteknya hibur ,Negative
525208179,sapar ullah,2020-12-15 21:23:02+00:00,serius lanjut money heist ,Negative
2221379382,FebyAndrize,2020-12-15 06:14:26+00:00,money heist segitu dramatik pikir ,Negative
1.22E+18,,2020-12-15 05:59:59+00:00,nnton money heist rampok ,Negative
1.33E+18,caffeinluv,2020-12-15 04:47:07+00:00,bayangin money heist ,Negative
608843602,jogipunya,2020-12-15 04:24:34+00:00,lumayan money heist sih bang ,Negative
3070390554,noroomworldwide,2020-12-15 03:08:49+00:00,nomer cewek rambut pendek tokyo money heist ,Negative
477498039,goeasyonme,2020-12-14 19:41:54+00:00,tunggu money heist ,Negative
378403217,rosebetsh,2020-12-14 17:08:04+00:00,greys anatomy bunuh karakter kejam money heist ,Negative
2856134517,creamecheesee,2020-12-14 15:33:44+00:00,pei money heist ,Negative
1.33E+18,kohokie,2020-12-14 15:25:52+00:00,money heist ramai ngaa sih ,Negative
1.33E+18,intannajwaali,2020-12-14 15:21:23+00:00,damn ade nak abis money heist cuti kdrama ,Negative
1.17E+18,Havanoire,2020-12-14 12:00:21+00:00,nungguin money heist hiks banget ,Negative
3220179025,berasep,2020-12-14 11:05:04+00:00,money heist aku nonton kalimat judul money heist bersliweran akan pei nonton ,Negative
1.27E+18,samidongyi,2020-12-14 09:38:58+00:00,kangen banget mikirin teori dark rencana nonton money heist nonton queen gambit ,Negative
1.12E+18,itsmeAbdilla,2020-12-14 09:28:03+00:00,karakter money heist season benera mati iya palermo ,Negative
572340833,,2020-12-14 04:19:19+00:00,money heist you bagus ,Negative
92489972,Cindiellaaa,2020-12-14 01:10:53+00:00,nonton serial money heist anjing season nonton ,Negative
1627371728,mcscfild,2020-12-13 16:42:41+00:00,terlambatuntuk nonton money heist ,Negative
2821423890,kokoniui,2020-12-13 15:33:47+00:00,anjing kangen money heist ,Negative
1.14E+18,,2020-12-13 14:47:49+00:00,money heist seru yaa lambat nonton ,Negative
1.21E+18,alpipakePbukanF,2020-12-13 13:01:32+00:00,nonton money heist ah ,Negative
340234551,,2020-12-13 13:00:17+00:00,money heist sambung iya sebel banget eps ,Negative
86668291,bellaey,2020-12-13 12:52:11+00:00,nonton money heist buat pusing keliling ,Negative
1.28E+18,tsukisskage,2020-12-13 11:42:03+00:00,nonton pikir ateez money heist aua ,Negative
1446301778,janghyunism,2020-12-13 10:41:17+00:00,nonton money heist bossss kesel lin ,Negative
